date,stock_id,sharpe_ratio
5/16/2015,4938.TW,0.041467277
8/15/2015,4938.TW,-0.043396171
11/15/2015,4938.TW,-0.040631375
4/1/2016,4938.TW,-0.331559431
5/16/2016,4938.TW,0.203476062
8/15/2016,4938.TW,-0.059702102
11/15/2016,4938.TW,0.206829651
4/1/2017,4938.TW,-0.009521951
5/16/2017,4938.TW,0.02260456
8/15/2017,4938.TW,-0.215928783
11/15/2017,4938.TW,0.035682328
4/1/2018,4938.TW,-0.28348182
5/16/2018,4938.TW,0.100580336
8/15/2018,4938.TW,-0.175167551
11/15/2018,4938.TW,0.051724174
4/1/2019,4938.TW,-0.041121046
5/16/2019,4938.TW,0.096892075
8/15/2019,4938.TW,0.336062116
11/15/2019,4938.TW,-0.07201604
4/1/2020,4938.TW,0.14215919
5/16/2020,4938.TW,0.128067449
8/15/2020,4938.TW,-0.090410157
11/15/2020,4938.TW,0.088903575
4/1/2021,4938.TW,-0.133347049
5/16/2021,4938.TW,0.046493661
8/15/2021,4938.TW,0.111704428
11/15/2021,4938.TW,0.093393873
4/1/2022,4938.TW,-0.308761005
5/16/2022,4938.TW,0.092000276
8/15/2022,4938.TW,-0.040594548
11/15/2022,4938.TW,0.201485419
4/1/2023,4938.TW,-0.024638387
5/16/2023,4938.TW,0.095543509
8/15/2023,4938.TW,0.061774317
11/15/2023,4938.TW,0.167963397
4/1/2024,4938.TW,0.072793196
5/16/2024,4938.TW,
5/16/2013,2379.TW,-0.14698922
8/15/2013,2379.TW,0.078583867
11/15/2013,2379.TW,0.145343323
4/1/2014,2379.TW,-0.063490802
5/16/2014,2379.TW,0.229100868
8/15/2014,2379.TW,-0.010824561
11/15/2014,2379.TW,0.0128849
4/1/2015,2379.TW,-0.173230397
5/16/2015,2379.TW,-0.276101473
8/15/2015,2379.TW,0.160254282
11/15/2015,2379.TW,0.127664538
4/1/2016,2379.TW,0.078816691
5/16/2016,2379.TW,0.206805825
8/15/2016,2379.TW,-0.114329706
11/15/2016,2379.TW,0.059814598
4/1/2017,2379.TW,-0.231153619
5/16/2017,2379.TW,0.089328313
8/15/2017,2379.TW,0.076699197
11/15/2017,2379.TW,0.088007468
4/1/2018,2379.TW,-0.071189554
5/16/2018,2379.TW,0.183848743
8/15/2018,2379.TW,0.013431969
11/15/2018,2379.TW,0.184164749
4/1/2019,2379.TW,0.304142355
5/16/2019,2379.TW,-0.010487823
8/15/2019,2379.TW,0.097116265
11/15/2019,2379.TW,0.002971573
4/1/2020,2379.TW,0.220932665
5/16/2020,2379.TW,0.32529302
8/15/2020,2379.TW,-0.055361508
11/15/2020,2379.TW,0.151585743
4/1/2021,2379.TW,-0.094914173
5/16/2021,2379.TW,0.150073988
8/15/2021,2379.TW,0.000397977
11/15/2021,2379.TW,-0.143714323
4/1/2022,2379.TW,0.00761295
5/16/2022,2379.TW,-0.102969046
8/15/2022,2379.TW,-0.037561559
11/15/2022,2379.TW,0.111853144
4/1/2023,2379.TW,-0.048046018
5/16/2023,2379.TW,0.099581675
8/15/2023,2379.TW,0.096349191
11/15/2023,2379.TW,0.18490132
4/1/2024,2379.TW,-0.056975734
5/16/2024,2379.TW,
5/16/2013,2603.TW,-0.046990866
8/15/2013,2603.TW,0.022107739
11/15/2013,2603.TW,0.063554175
4/1/2014,2603.TW,-0.123741895
5/16/2014,2603.TW,-0.031227655
8/15/2014,2603.TW,0.114263981
11/15/2014,2603.TW,0.115133308
4/1/2015,2603.TW,-0.204732067
5/16/2015,2603.TW,-0.110416134
8/15/2015,2603.TW,-0.050432065
11/15/2015,2603.TW,-0.071008286
4/1/2016,2603.TW,-0.113348696
5/16/2016,2603.TW,0.097719777
8/15/2016,2603.TW,0.009844709
11/15/2016,2603.TW,0.141276581
4/1/2017,2603.TW,-0.070242664
5/16/2017,2603.TW,0.21414721
8/15/2017,2603.TW,-0.036569295
11/15/2017,2603.TW,-0.049963412
4/1/2018,2603.TW,-0.063111947
5/16/2018,2603.TW,-0.098241572
8/15/2018,2603.TW,-0.043198379
11/15/2018,2603.TW,0.024561996
4/1/2019,2603.TW,0.103232041
5/16/2019,2603.TW,0.058475017
8/15/2019,2603.TW,-0.01871219
11/15/2019,2603.TW,-0.15391144
4/1/2020,2603.TW,0.229491872
5/16/2020,2603.TW,0.183011975
8/15/2020,2603.TW,0.174634507
11/15/2020,2603.TW,0.217206807
4/1/2021,2603.TW,0.249940168
5/16/2021,2603.TW,0.207979443
8/15/2021,2603.TW,-0.028444877
11/15/2021,2603.TW,0.080242474
4/1/2022,2603.TW,0.058576722
5/16/2022,2603.TW,-0.026419835
8/15/2022,2603.TW,-0.198723453
11/15/2022,2603.TW,0.022560879
4/1/2023,2603.TW,-0.061759882
5/16/2023,2603.TW,0.175669179
8/15/2023,2603.TW,0.068625157
11/15/2023,2603.TW,0.183633473
4/1/2024,2603.TW,0.229257408
5/16/2024,2603.TW,
5/16/2013,2345.TW,-0.006252876
8/15/2013,2345.TW,-0.053631351
11/15/2013,2345.TW,0.081976564
4/1/2014,2345.TW,0.05775123
5/16/2014,2345.TW,0.066726171
8/15/2014,2345.TW,-0.168111317
11/15/2014,2345.TW,0.1033012
4/1/2015,2345.TW,-0.210929816
5/16/2015,2345.TW,-0.035767442
8/15/2015,2345.TW,0.400185792
11/15/2015,2345.TW,0.09656532
4/1/2016,2345.TW,0.054925867
5/16/2016,2345.TW,0.151634447
8/15/2016,2345.TW,-0.071342744
11/15/2016,2345.TW,0.237944326
4/1/2017,2345.TW,-0.052574269
5/16/2017,2345.TW,0.148628092
8/15/2017,2345.TW,0.168644572
11/15/2017,2345.TW,0.014396452
4/1/2018,2345.TW,-0.231206688
5/16/2018,2345.TW,0.253805927
8/15/2018,2345.TW,-0.000320997
11/15/2018,2345.TW,0.138934145
4/1/2019,2345.TW,0.0168148
5/16/2019,2345.TW,0.14559082
8/15/2019,2345.TW,0.132204582
11/15/2019,2345.TW,-0.017803311
4/1/2020,2345.TW,0.244017229
5/16/2020,2345.TW,0.057613426
8/15/2020,2345.TW,-0.017931663
11/15/2020,2345.TW,0.080722767
4/1/2021,2345.TW,-0.003628836
5/16/2021,2345.TW,0.077210469
8/15/2021,2345.TW,0.058135418
11/15/2021,2345.TW,-0.073936063
4/1/2022,2345.TW,0.037673596
5/16/2022,2345.TW,0.098272515
8/15/2022,2345.TW,-0.035716641
11/15/2022,2345.TW,0.122558553
4/1/2023,2345.TW,-0.142973241
5/16/2023,2345.TW,0.163019885
8/15/2023,2345.TW,0.167442698
11/15/2023,2345.TW,-0.059664945
4/1/2024,2345.TW,0.03625663
5/16/2024,2345.TW,
5/16/2013,1402.TW,-0.001354309
8/15/2013,1402.TW,0.039532419
11/15/2013,1402.TW,-0.001227374
4/1/2014,1402.TW,-0.083175548
5/16/2014,1402.TW,0.098602915
8/15/2014,1402.TW,-0.009878668
11/15/2014,1402.TW,0.054526503
4/1/2015,1402.TW,0.111323102
5/16/2015,1402.TW,-0.157712437
8/15/2015,1402.TW,-0.016339977
11/15/2015,1402.TW,-0.033420695
4/1/2016,1402.TW,-0.254783739
5/16/2016,1402.TW,0.2318135
8/15/2016,1402.TW,-0.104821562
11/15/2016,1402.TW,0.141766557
4/1/2017,1402.TW,-0.284884851
5/16/2017,1402.TW,0.006939253
8/15/2017,1402.TW,0.106243782
11/15/2017,1402.TW,0.031730525
4/1/2018,1402.TW,0.203572658
5/16/2018,1402.TW,0.180160149
8/15/2018,1402.TW,-0.00264714
11/15/2018,1402.TW,-0.015142731
4/1/2019,1402.TW,0.102960953
5/16/2019,1402.TW,-0.095483173
8/15/2019,1402.TW,0.133682434
11/15/2019,1402.TW,-0.169140823
4/1/2020,1402.TW,0.230482001
5/16/2020,1402.TW,0.036940358
8/15/2020,1402.TW,0.073007656
11/15/2020,1402.TW,0.08662782
4/1/2021,1402.TW,0.05444784
5/16/2021,1402.TW,0.059405342
8/15/2021,1402.TW,0.063888016
11/15/2021,1402.TW,0.022143004
4/1/2022,1402.TW,0.06961789
5/16/2022,1402.TW,0.048701807
8/15/2022,1402.TW,0.125583431
11/15/2022,1402.TW,-0.004094222
4/1/2023,1402.TW,0.073419088
5/16/2023,1402.TW,-0.08143727
8/15/2023,1402.TW,0.08773421
11/15/2023,1402.TW,0.085458264
4/1/2024,1402.TW,0.078751159
5/16/2024,1402.TW,
5/16/2013,9910.TW,0.188288444
8/15/2013,9910.TW,0.156298575
11/15/2013,9910.TW,0.118717515
4/1/2014,9910.TW,-0.185346062
5/16/2014,9910.TW,0.117880675
8/15/2014,9910.TW,0.025349842
11/15/2014,9910.TW,0.373240775
4/1/2015,9910.TW,-0.095615797
5/16/2015,9910.TW,0.041897121
8/15/2015,9910.TW,0.04763417
11/15/2015,9910.TW,-0.009081093
4/1/2016,9910.TW,-0.360189496
5/16/2016,9910.TW,0.208715084
8/15/2016,9910.TW,-0.206309978
11/15/2016,9910.TW,0.041694875
4/1/2017,9910.TW,-0.040589294
5/16/2017,9910.TW,0.188086219
8/15/2017,9910.TW,-0.142319109
11/15/2017,9910.TW,0.013324006
4/1/2018,9910.TW,-0.027856912
5/16/2018,9910.TW,0.237073314
8/15/2018,9910.TW,0.064933289
11/15/2018,9910.TW,0.073526992
4/1/2019,9910.TW,0.253054221
5/16/2019,9910.TW,-0.036958247
8/15/2019,9910.TW,-0.073996224
11/15/2019,9910.TW,-0.164648505
4/1/2020,9910.TW,0.245604908
5/16/2020,9910.TW,0.143739349
8/15/2020,9910.TW,0.12744652
11/15/2020,9910.TW,0.024924964
4/1/2021,9910.TW,0.01940562
5/16/2021,9910.TW,0.112395807
8/15/2021,9910.TW,0.076423093
11/15/2021,9910.TW,-0.073377465
4/1/2022,9910.TW,-0.139519676
5/16/2022,9910.TW,0.027150864
8/15/2022,9910.TW,0.002378461
11/15/2022,9910.TW,0.034583756
4/1/2023,9910.TW,0.087116314
5/16/2023,9910.TW,0.047265341
8/15/2023,9910.TW,0.01667991
11/15/2023,9910.TW,-0.111482657
4/1/2024,9910.TW,-0.013213475
5/16/2024,9910.TW,
5/16/2013,8046.TW,0.002103837
8/15/2013,8046.TW,0.048486922
11/15/2013,8046.TW,0.033564657
4/1/2014,8046.TW,0.283405394
5/16/2014,8046.TW,0.094309447
8/15/2014,8046.TW,-0.135125706
11/15/2014,8046.TW,0.152560105
4/1/2015,8046.TW,0.140316358
5/16/2015,8046.TW,-0.404548093
8/15/2015,8046.TW,0.105017625
11/15/2015,8046.TW,0.009247325
4/1/2016,8046.TW,-0.332015175
5/16/2016,8046.TW,-0.001179941
8/15/2016,8046.TW,-0.204323916
11/15/2016,8046.TW,0.093736688
4/1/2017,8046.TW,-0.04742936
5/16/2017,8046.TW,-0.112854493
8/15/2017,8046.TW,0.118878012
11/15/2017,8046.TW,0.129715805
4/1/2018,8046.TW,-0.523431705
5/16/2018,8046.TW,0.16833954
8/15/2018,8046.TW,0.055456592
11/15/2018,8046.TW,0.142483578
4/1/2019,8046.TW,0.051666372
5/16/2019,8046.TW,-0.010380852
8/15/2019,8046.TW,0.15748791
11/15/2019,8046.TW,0.02801649
4/1/2020,8046.TW,0.309606035
5/16/2020,8046.TW,0.348861324
8/15/2020,8046.TW,0.003768843
11/15/2020,8046.TW,0.305715781
4/1/2021,8046.TW,-0.151853853
5/16/2021,8046.TW,0.128030488
8/15/2021,8046.TW,0.198149509
11/15/2021,8046.TW,-0.012978075
4/1/2022,8046.TW,-0.292799648
5/16/2022,8046.TW,-0.14991858
8/15/2022,8046.TW,-0.01093936
11/15/2022,8046.TW,0.032584383
4/1/2023,8046.TW,0.051726166
5/16/2023,8046.TW,-0.108307643
8/15/2023,8046.TW,-0.011357097
11/15/2023,8046.TW,-0.110904029
4/1/2024,8046.TW,-0.12504676
5/16/2024,8046.TW,
5/16/2013,2615.TW,-0.048738315
8/15/2013,2615.TW,-0.007326318
11/15/2013,2615.TW,-0.036005727
4/1/2014,2615.TW,0.105531922
5/16/2014,2615.TW,0.073974582
8/15/2014,2615.TW,0.238090954
11/15/2014,2615.TW,0.244621247
4/1/2015,2615.TW,-0.328855085
5/16/2015,2615.TW,-0.049135359
8/15/2015,2615.TW,-0.152781047
11/15/2015,2615.TW,0.041415025
4/1/2016,2615.TW,-0.242840004
5/16/2016,2615.TW,0.088941743
8/15/2016,2615.TW,0.028484218
11/15/2016,2615.TW,0.041695161
4/1/2017,2615.TW,-0.185657292
5/16/2017,2615.TW,0.092359074
8/15/2017,2615.TW,0.03484579
11/15/2017,2615.TW,-0.00627318
4/1/2018,2615.TW,-0.511260511
5/16/2018,2615.TW,0.106202057
8/15/2018,2615.TW,-0.114829069
11/15/2018,2615.TW,0.0592216
4/1/2019,2615.TW,0.210659236
5/16/2019,2615.TW,0.199341788
8/15/2019,2615.TW,-0.093187264
11/15/2019,2615.TW,-0.132872318
4/1/2020,2615.TW,0.166922858
5/16/2020,2615.TW,0.227511187
8/15/2020,2615.TW,0.227462339
11/15/2020,2615.TW,0.167161775
4/1/2021,2615.TW,0.25903714
5/16/2021,2615.TW,0.264920993
8/15/2021,2615.TW,-0.049936696
11/15/2021,2615.TW,0.020613855
4/1/2022,2615.TW,-0.051842603
5/16/2022,2615.TW,-0.027747825
8/15/2022,2615.TW,-0.138249551
11/15/2022,2615.TW,-0.023444052
4/1/2023,2615.TW,-0.227724743
5/16/2023,2615.TW,-0.062686371
8/15/2023,2615.TW,-0.039616893
11/15/2023,2615.TW,-0.021958936
4/1/2024,2615.TW,0.467235977
5/16/2024,2615.TW,
5/16/2013,2610.TW,-0.051555358
8/15/2013,2610.TW,-0.012622674
11/15/2013,2610.TW,-0.094330253
4/1/2014,2610.TW,0.089948292
5/16/2014,2610.TW,-0.034249713
8/15/2014,2610.TW,0.311120385
11/15/2014,2610.TW,0.141563064
4/1/2015,2610.TW,-0.140366868
5/16/2015,2610.TW,-0.050426445
8/15/2015,2610.TW,-0.045263119
11/15/2015,2610.TW,0.039663903
4/1/2016,2610.TW,-0.40180323
5/16/2016,2610.TW,-0.008208512
8/15/2016,2610.TW,-0.067480364
11/15/2016,2610.TW,0.128623106
4/1/2017,2610.TW,-0.224525047
5/16/2017,2610.TW,0.054474852
8/15/2017,2610.TW,0.107977269
11/15/2017,2610.TW,-0.023514794
4/1/2018,2610.TW,-0.174804226
5/16/2018,2610.TW,-0.098389606
8/15/2018,2610.TW,0.154365269
11/15/2018,2610.TW,-0.023630175
4/1/2019,2610.TW,-0.068516268
5/16/2019,2610.TW,-0.028795005
8/15/2019,2610.TW,0.000761105
11/15/2019,2610.TW,-0.12473364
4/1/2020,2610.TW,0.284872376
5/16/2020,2610.TW,0.017784385
8/15/2020,2610.TW,0.082275998
11/15/2020,2610.TW,0.218313029
4/1/2021,2610.TW,0.015945941
5/16/2021,2610.TW,0.117400799
8/15/2021,2610.TW,0.279043849
11/15/2021,2610.TW,0.021790638
4/1/2022,2610.TW,-0.069306741
5/16/2022,2610.TW,-0.051294686
8/15/2022,2610.TW,-0.106043287
11/15/2022,2610.TW,0.069426021
4/1/2023,2610.TW,-0.053261414
5/16/2023,2610.TW,0.164463436
8/15/2023,2610.TW,-0.158006951
11/15/2023,2610.TW,-0.062514094
4/1/2024,2610.TW,0.260601788
5/16/2024,2610.TW,
5/16/2013,1102.TW,-0.012535369
8/15/2013,1102.TW,0.093322792
11/15/2013,1102.TW,-0.002332622
4/1/2014,1102.TW,0.12163617
5/16/2014,1102.TW,0.096270351
8/15/2014,1102.TW,-0.014843596
11/15/2014,1102.TW,0.012970973
4/1/2015,1102.TW,-0.140390976
5/16/2015,1102.TW,-0.157303645
8/15/2015,1102.TW,-0.063020179
11/15/2015,1102.TW,-0.006029633
4/1/2016,1102.TW,-0.234013694
5/16/2016,1102.TW,0.167334064
8/15/2016,1102.TW,-0.061484594
11/15/2016,1102.TW,0.131343006
4/1/2017,1102.TW,-0.321846031
5/16/2017,1102.TW,-0.071020629
8/15/2017,1102.TW,0.058243818
11/15/2017,1102.TW,0.046812853
4/1/2018,1102.TW,0.377362176
5/16/2018,1102.TW,0.236791686
8/15/2018,1102.TW,-0.132836113
11/15/2018,1102.TW,0.163360881
4/1/2019,1102.TW,0.044621951
5/16/2019,1102.TW,0.043932308
8/15/2019,1102.TW,0.072982286
11/15/2019,1102.TW,-0.067220961
4/1/2020,1102.TW,0.299531006
5/16/2020,1102.TW,0.032941803
8/15/2020,1102.TW,0.046075647
11/15/2020,1102.TW,0.109345667
4/1/2021,1102.TW,0.100132945
5/16/2021,1102.TW,0.017818762
8/15/2021,1102.TW,0.042829847
11/15/2021,1102.TW,0.10889458
4/1/2022,1102.TW,-0.227743852
5/16/2022,1102.TW,0.020057946
8/15/2022,1102.TW,-0.045225005
11/15/2022,1102.TW,0.084463637
4/1/2023,1102.TW,0.148392126
5/16/2023,1102.TW,-0.053229749
8/15/2023,1102.TW,0.019086888
11/15/2023,1102.TW,0.003701858
4/1/2024,1102.TW,0.247758831
5/16/2024,1102.TW,
5/16/2013,2356.TW,0.254140543
8/15/2013,2356.TW,0.066284155
11/15/2013,2356.TW,0.183618574
4/1/2014,2356.TW,-0.134083895
5/16/2014,2356.TW,-0.096154957
8/15/2014,2356.TW,-0.026634927
11/15/2014,2356.TW,0.106317517
4/1/2015,2356.TW,-0.000171406
5/16/2015,2356.TW,-0.165843721
8/15/2015,2356.TW,0.080963281
11/15/2015,2356.TW,0.057318842
4/1/2016,2356.TW,0.006327873
5/16/2016,2356.TW,0.198481663
8/15/2016,2356.TW,-0.025266226
11/15/2016,2356.TW,0.012255798
4/1/2017,2356.TW,0.113205709
5/16/2017,2356.TW,0.060037216
8/15/2017,2356.TW,-0.052338095
11/15/2017,2356.TW,0.020569821
4/1/2018,2356.TW,-0.03728449
5/16/2018,2356.TW,0.215725456
8/15/2018,2356.TW,-0.057678396
11/15/2018,2356.TW,0.036391384
4/1/2019,2356.TW,-0.103418161
5/16/2019,2356.TW,-0.038071831
8/15/2019,2356.TW,0.144845068
11/15/2019,2356.TW,0.022216675
4/1/2020,2356.TW,0.093339509
5/16/2020,2356.TW,0.064321806
8/15/2020,2356.TW,-0.041165726
11/15/2020,2356.TW,0.173374954
4/1/2021,2356.TW,-0.231273768
5/16/2021,2356.TW,0.063852547
8/15/2021,2356.TW,0.218420327
11/15/2021,2356.TW,-0.08783904
4/1/2022,2356.TW,0.079502297
5/16/2022,2356.TW,-0.018479008
8/15/2022,2356.TW,0.07107698
11/15/2022,2356.TW,0.198784261
4/1/2023,2356.TW,-0.130013453
5/16/2023,2356.TW,0.226395492
8/15/2023,2356.TW,-0.135452818
11/15/2023,2356.TW,0.144646054
4/1/2024,2356.TW,-0.088377669
5/16/2024,2356.TW,
5/16/2013,2376.TW,0.053110105
8/15/2013,2376.TW,0.208863451
11/15/2013,2376.TW,0.201543623
4/1/2014,2376.TW,0.165961778
5/16/2014,2376.TW,-0.142866084
8/15/2014,2376.TW,-0.06935139
11/15/2014,2376.TW,0.108087956
4/1/2015,2376.TW,-0.162543613
5/16/2015,2376.TW,-0.144159873
8/15/2015,2376.TW,0.149992231
11/15/2015,2376.TW,0.052589135
4/1/2016,2376.TW,-0.027472055
5/16/2016,2376.TW,0.265663203
8/15/2016,2376.TW,-0.050692048
11/15/2016,2376.TW,0.029997863
4/1/2017,2376.TW,-0.162707293
5/16/2017,2376.TW,0.002435663
8/15/2017,2376.TW,0.088072678
11/15/2017,2376.TW,0.165828347
4/1/2018,2376.TW,0.207427376
5/16/2018,2376.TW,-0.101887506
8/15/2018,2376.TW,-0.169629048
11/15/2018,2376.TW,0.12433214
4/1/2019,2376.TW,-0.08189507
5/16/2019,2376.TW,0.11308037
8/15/2019,2376.TW,0.070237806
11/15/2019,2376.TW,0.029683994
4/1/2020,2376.TW,0.248420181
5/16/2020,2376.TW,0.224542314
8/15/2020,2376.TW,-0.080802598
11/15/2020,2376.TW,0.191320083
4/1/2021,2376.TW,0.033618122
5/16/2021,2376.TW,-0.033469237
8/15/2021,2376.TW,0.259479332
11/15/2021,2376.TW,-0.005693359
4/1/2022,2376.TW,-0.330783483
5/16/2022,2376.TW,-0.064102859
8/15/2022,2376.TW,0.118149841
11/15/2022,2376.TW,0.164147853
4/1/2023,2376.TW,-0.02544541
5/16/2023,2376.TW,0.287045171
8/15/2023,2376.TW,-0.139307244
11/15/2023,2376.TW,0.136738606
4/1/2024,2376.TW,-0.011692428
5/16/2024,2376.TW,
5/16/2013,1605.TW,-0.08057274
8/15/2013,1605.TW,0.029998205
11/15/2013,1605.TW,0.095330206
4/1/2014,1605.TW,0.082868682
5/16/2014,1605.TW,0.04111263
8/15/2014,1605.TW,-0.00990047
11/15/2014,1605.TW,-0.050922022
4/1/2015,1605.TW,-0.291590386
5/16/2015,1605.TW,-0.06190454
8/15/2015,1605.TW,-0.011933474
11/15/2015,1605.TW,0.117365882
4/1/2016,1605.TW,0.18707698
5/16/2016,1605.TW,0.066565099
8/15/2016,1605.TW,0.199549319
11/15/2016,1605.TW,0.051238758
4/1/2017,1605.TW,-0.157305585
5/16/2017,1605.TW,0.139109397
8/15/2017,1605.TW,0.162862472
11/15/2017,1605.TW,0.076779202
4/1/2018,1605.TW,0.308241608
5/16/2018,1605.TW,-0.010829412
8/15/2018,1605.TW,-0.102034907
11/15/2018,1605.TW,0.033939413
4/1/2019,1605.TW,-0.366220204
5/16/2019,1605.TW,-0.01257129
8/15/2019,1605.TW,0.060673941
11/15/2019,1605.TW,-0.111770809
4/1/2020,1605.TW,0.199922516
5/16/2020,1605.TW,0.224592622
8/15/2020,1605.TW,0.084828388
11/15/2020,1605.TW,0.041967287
4/1/2021,1605.TW,0.150173484
5/16/2021,1605.TW,0.159472996
8/15/2021,1605.TW,0.07643455
11/15/2021,1605.TW,0.052333263
4/1/2022,1605.TW,0.191897044
5/16/2022,1605.TW,-0.007400996
8/15/2022,1605.TW,0.111651977
11/15/2022,1605.TW,0.016220464
4/1/2023,1605.TW,-0.140699242
5/16/2023,1605.TW,-0.18099861
8/15/2023,1605.TW,0.010585925
11/15/2023,1605.TW,-0.003809569
4/1/2024,1605.TW,-0.059151089
5/16/2024,1605.TW,
5/16/2013,2377.TW,0.211773814
8/15/2013,2377.TW,0.186620958
11/15/2013,2377.TW,0.228959995
4/1/2014,2377.TW,0.482839168
5/16/2014,2377.TW,0.051210114
8/15/2014,2377.TW,-0.083611752
11/15/2014,2377.TW,0.040074367
4/1/2015,2377.TW,-0.076455183
5/16/2015,2377.TW,-0.099137261
8/15/2015,2377.TW,0.178776114
11/15/2015,2377.TW,0.143659914
4/1/2016,2377.TW,0.013202237
5/16/2016,2377.TW,0.178122285
8/15/2016,2377.TW,0.159485417
11/15/2016,2377.TW,-0.099784694
4/1/2017,2377.TW,0.024516204
5/16/2017,2377.TW,0.088640453
8/15/2017,2377.TW,0.030485396
11/15/2017,2377.TW,0.110427909
4/1/2018,2377.TW,0.151128609
5/16/2018,2377.TW,-0.0459289
8/15/2018,2377.TW,-0.153198187
11/15/2018,2377.TW,0.111146105
4/1/2019,2377.TW,-0.243654016
5/16/2019,2377.TW,0.135399672
8/15/2019,2377.TW,0.041235561
11/15/2019,2377.TW,0.040831795
4/1/2020,2377.TW,0.285878144
5/16/2020,2377.TW,0.26214271
8/15/2020,2377.TW,-0.12358058
11/15/2020,2377.TW,0.193722473
4/1/2021,2377.TW,-0.007119511
5/16/2021,2377.TW,-0.123519723
8/15/2021,2377.TW,0.135323786
11/15/2021,2377.TW,-0.150531699
4/1/2022,2377.TW,0.007166385
5/16/2022,2377.TW,-0.036512158
8/15/2022,2377.TW,0.062084523
11/15/2022,2377.TW,0.116049863
4/1/2023,2377.TW,0.161356048
5/16/2023,2377.TW,0.107805
8/15/2023,2377.TW,-0.009769551
11/15/2023,2377.TW,0.01482674
4/1/2024,2377.TW,0.000908114
5/16/2024,2377.TW,
5/16/2013,3481.TW,-0.211491278
8/15/2013,3481.TW,-0.14623468
11/15/2013,3481.TW,0.014995686
4/1/2014,3481.TW,0.108811245
5/16/2014,3481.TW,0.173103848
8/15/2014,3481.TW,0.030996891
11/15/2014,3481.TW,0.058293176
4/1/2015,3481.TW,0.144432424
5/16/2015,3481.TW,-0.194889678
8/15/2015,3481.TW,-0.012903028
11/15/2015,3481.TW,0.070066056
4/1/2016,3481.TW,-0.460333596
5/16/2016,3481.TW,0.188360716
8/15/2016,3481.TW,-0.039788226
11/15/2016,3481.TW,0.099904997
4/1/2017,3481.TW,0.046985088
5/16/2017,3481.TW,0.048575289
8/15/2017,3481.TW,-0.075221422
11/15/2017,3481.TW,0.008060367
4/1/2018,3481.TW,-0.22495208
5/16/2018,3481.TW,0.057929766
8/15/2018,3481.TW,-0.042283352
11/15/2018,3481.TW,-0.011689042
4/1/2019,3481.TW,-0.470487911
5/16/2019,3481.TW,-0.195035244
8/15/2019,3481.TW,0.082664446
11/15/2019,3481.TW,-0.077462285
4/1/2020,3481.TW,0.144674515
5/16/2020,3481.TW,0.208882493
8/15/2020,3481.TW,0.080362009
11/15/2020,3481.TW,0.3006739
4/1/2021,3481.TW,0.016027826
5/16/2021,3481.TW,0.048667463
8/15/2021,3481.TW,-0.070162357
11/15/2021,3481.TW,-0.005305661
4/1/2022,3481.TW,-0.264099612
5/16/2022,3481.TW,-0.027335161
8/15/2022,3481.TW,0.087399096
11/15/2022,3481.TW,0.062745294
4/1/2023,3481.TW,-0.203928342
5/16/2023,3481.TW,0.083866594
8/15/2023,3481.TW,-0.247721643
11/15/2023,3481.TW,0.110032375
4/1/2024,3481.TW,-0.145666996
5/16/2024,3481.TW,
5/16/2013,2409.TW,-0.135047642
8/15/2013,2409.TW,-0.160602053
11/15/2013,2409.TW,0.139989656
4/1/2014,2409.TW,0.036444971
5/16/2014,2409.TW,0.186636668
8/15/2014,2409.TW,0.023469372
11/15/2014,2409.TW,0.063782423
4/1/2015,2409.TW,-0.048571274
5/16/2015,2409.TW,-0.239563113
8/15/2015,2409.TW,-0.040650931
11/15/2015,2409.TW,0.052343664
4/1/2016,2409.TW,-0.154551979
5/16/2016,2409.TW,0.336620547
8/15/2016,2409.TW,-0.037176719
11/15/2016,2409.TW,0.038251046
4/1/2017,2409.TW,-0.030371858
5/16/2017,2409.TW,0.054575485
8/15/2017,2409.TW,0.041065552
11/15/2017,2409.TW,0.083153033
4/1/2018,2409.TW,-0.139726753
5/16/2018,2409.TW,0.166222768
8/15/2018,2409.TW,-0.005075696
11/15/2018,2409.TW,-0.076855422
4/1/2019,2409.TW,-0.334377501
5/16/2019,2409.TW,-0.265808178
8/15/2019,2409.TW,0.081894701
11/15/2019,2409.TW,-0.057642152
4/1/2020,2409.TW,0.126134301
5/16/2020,2409.TW,0.184670573
8/15/2020,2409.TW,0.04740588
11/15/2020,2409.TW,0.249527941
4/1/2021,2409.TW,0.052074388
5/16/2021,2409.TW,0.031800204
8/15/2021,2409.TW,0.025422767
11/15/2021,2409.TW,-0.000726125
4/1/2022,2409.TW,-0.211511838
5/16/2022,2409.TW,-0.018242221
8/15/2022,2409.TW,0.049537325
11/15/2022,2409.TW,0.019284469
4/1/2023,2409.TW,-0.215524588
5/16/2023,2409.TW,0.083402326
8/15/2023,2409.TW,-0.151272475
11/15/2023,2409.TW,0.070561646
4/1/2024,2409.TW,0.004481441
5/16/2024,2409.TW,
5/16/2013,1476.TW,0.122364926
8/15/2013,1476.TW,0.230997326
11/15/2013,1476.TW,0.024907427
4/1/2014,1476.TW,-0.219172427
5/16/2014,1476.TW,-0.066185057
8/15/2014,1476.TW,0.119953827
11/15/2014,1476.TW,0.176345111
4/1/2015,1476.TW,0.033945141
5/16/2015,1476.TW,0.089251449
8/15/2015,1476.TW,-0.03819822
11/15/2015,1476.TW,0.02607388
4/1/2016,1476.TW,-0.365950464
5/16/2016,1476.TW,0.185462318
